"Size","Serie","name_serie","Coefficient","Error","Estimator","Value"
500,"x8","ARIMA(2,1,1) 
Differentiated","Xi","RMSE","p2",9.97271277035492
500,"x8","ARIMA(2,1,1) 
Differentiated","Xi","RMSE","p3",4.77807492616012
500,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","RMSE","p1",10.2820231472216
500,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","RMSE","p2",16.777067681809
500,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","RMSE","p3",20.3160035440044
1000,"x1","AR(5)","Xi","RMSE","p1",15.6275397935824
1000,"x1","AR(5)","Xi","RMSE","p2",8.50764362206128
1000,"x1","AR(5)","Xi","RMSE","p3",5.16430053347014
1000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Xi","RMSE","p1",9.94409372441753
1000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Xi","RMSE","p2",16.0416645021644
1000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Xi","RMSE","p3",20.0499376557634
1000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","RMSE","p1",8.79346348147304
1000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","RMSE","p2",13.8361844451424
1000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","RMSE","p3",18.0520081985357
1000,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","RMSE","p1",18.6118241986109
1000,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","RMSE","p2",10.1459351466486
1000,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","RMSE","p3",5.91058372751795
1000,"x13","ARIMA(3,1,0)","Xi","RMSE","p1",18.1434561205962
1000,"x13","ARIMA(3,1,0)","Xi","RMSE","p2",11.7896140734122
1000,"x13","ARIMA(3,1,0)","Xi","RMSE","p3",8.12742271571991
1000,"x14","ARIMA(3,1,0) 
Differentiated","Xi","RMSE","p1",16.5870431361349
1000,"x14","ARIMA(3,1,0) 
Differentiated","Xi","RMSE","p2",9.00499861188218
1000,"x14","ARIMA(3,1,0) 
Differentiated","Xi","RMSE","p3",5.15654923374149
1000,"x2","ARMA(1,3)","Xi","RMSE","p1",18.8772349670178
1000,"x2","ARMA(1,3)","Xi","RMSE","p2",11.2436648829463
1000,"x2","ARMA(1,3)","Xi","RMSE","p3",6.36317530797321
1000,"x3","ARIMA(2,1,1)","Xi","RMSE","p1",18.8650470447333
1000,"x3","ARIMA(2,1,1)","Xi","RMSE","p2",12.3840623383444
1000,"x3","ARIMA(2,1,1)","Xi","RMSE","p3",8.5258430668175
1000,"x4","NLAR(3)","Xi","RMSE","p1",18.3025954443625
1000,"x4","NLAR(3)","Xi","RMSE","p2",11.9249737945205
1000,"x4","NLAR(3)","Xi","RMSE","p3",8.03367910735797
1000,"x5","NLAR(4)","Xi","RMSE","p1",16.0167100242216
1000,"x5","NLAR(4)","Xi","RMSE","p2",9.40212741883453
1000,"x5","NLAR(4)","Xi","RMSE","p3",5.45939557094006
1000,"x6","NLARMA(2,2)","Xi","RMSE","p1",22.0795153932327
1000,"x6","NLARMA(2,2)","Xi","RMSE","p2",16.2117241526002
1000,"x6","NLARMA(2,2)","Xi","RMSE","p3",12.1179618748369
1000,"x7","SETAR(2,2,[2])","Xi","RMSE","p1",17.4579494786759
1000,"x7","SETAR(2,2,[2])","Xi","RMSE","p2",10.3184301131519
1000,"x7","SETAR(2,2,[2])","Xi","RMSE","p3",5.49499772520426
1000,"x8","ARIMA(2,1,1) 
Differentiated","Xi","RMSE","p1",16.4846898666611
1000,"x8","ARIMA(2,1,1) 
Differentiated","Xi","RMSE","p2",8.49764673306675
1000,"x8","ARIMA(2,1,1) 
Differentiated","Xi","RMSE","p3",4.07921561087423
1000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","RMSE","p1",8.80993757072092
1000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","RMSE","p2",15.6432093893804
1000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","RMSE","p3",20.0870605116826
2000,"x1","AR(5)","Xi","RMSE","p1",14.503964975137
2000,"x1","AR(5)","Xi","RMSE","p2",7.77721029675809
2000,"x1","AR(5)","Xi","RMSE","p3",4.61789995560753
2000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Xi","RMSE","p1",9.11509736645747
2000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Xi","RMSE","p2",14.7034009671232
2000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Xi","RMSE","p3",18.7664594423136
2000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","RMSE","p1",6.03406993661824
2000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","RMSE","p2",10.9183332061263
2000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","RMSE","p3",15.7294310132312
2000,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","RMSE","p1",18.7420649876154
2000,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","RMSE","p2",9.77854794946571
2000,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","RMSE","p3",4.52769256906871
2000,"x13","ARIMA(3,1,0)","Xi","RMSE","p1",18.8535142612724
2000,"x13","ARIMA(3,1,0)","Xi","RMSE","p2",13.8146661197439
2000,"x13","ARIMA(3,1,0)","Xi","RMSE","p3",10.1636607578175
2000,"x14","ARIMA(3,1,0) 
Differentiated","Xi","RMSE","p1",16.4096008482839
2000,"x14","ARIMA(3,1,0) 
Differentiated","Xi","RMSE","p2",8.96381615161757
2000,"x14","ARIMA(3,1,0) 
Differentiated","Xi","RMSE","p3",5.29669708403265
2000,"x2","ARMA(1,3)","Xi","RMSE","p1",17.1525508307074
2000,"x2","ARMA(1,3)","Xi","RMSE","p2",9.82700361249552
2000,"x2","ARMA(1,3)","Xi","RMSE","p3",5.33572862878164
2000,"x3","ARIMA(2,1,1)","Xi","RMSE","p1",19.3080294178355
2000,"x3","ARIMA(2,1,1)","Xi","RMSE","p2",14.5516322108552
2000,"x3","ARIMA(2,1,1)","Xi","RMSE","p3",10.7983795080558
2000,"x4","NLAR(3)","Xi","RMSE","p1",18.259381150521
2000,"x4","NLAR(3)","Xi","RMSE","p2",11.7027774481103
2000,"x4","NLAR(3)","Xi","RMSE","p3",6.87095335452075
2000,"x5","NLAR(4)","Xi","RMSE","p1",15.9979686210469
2000,"x5","NLAR(4)","Xi","RMSE","p2",9.17769034125689
2000,"x5","NLAR(4)","Xi","RMSE","p3",4.81404196076436
2000,"x6","NLARMA(2,2)","Xi","RMSE","p1",21.4315188449162
2000,"x6","NLARMA(2,2)","Xi","RMSE","p2",15.9702849066634
2000,"x6","NLARMA(2,2)","Xi","RMSE","p3",11.1832463980724
2000,"x7","SETAR(2,2,[2])","Xi","RMSE","p1",17.1614393335757
2000,"x7","SETAR(2,2,[2])","Xi","RMSE","p2",9.69716453402746
2000,"x7","SETAR(2,2,[2])","Xi","RMSE","p3",5.78921410901342
2000,"x8","ARIMA(2,1,1) 
Differentiated","Xi","RMSE","p1",16.1553396745472
2000,"x8","ARIMA(2,1,1) 
Differentiated","Xi","RMSE","p2",8.89241249605528
2000,"x8","ARIMA(2,1,1) 
Differentiated","Xi","RMSE","p3",4.2029751367335
2000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","RMSE","p1",8.85437744847146
2000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","RMSE","p2",15.2042757144167
2000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","RMSE","p3",19.8392288156571
5000,"x1","AR(5)","Xi","RMSE","p1",15.7049355299536
5000,"x1","AR(5)","Xi","RMSE","p2",7.87591264552877
5000,"x1","AR(5)","Xi","RMSE","p3",4.88518167522969
5000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Xi","RMSE","p1",8.18229796573065
5000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Xi","RMSE","p2",12.749509794498
5000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Xi","RMSE","p3",16.6285898379869
5000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","RMSE","p1",4.50943455435379
5000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","RMSE","p2",6.82934843158555
5000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Xi","RMSE","p3",10.8436617431567
5000,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","RMSE","p1",18.9468994825011
5000,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","RMSE","p2",11.0496606282727
5000,"x12","ARMA(1,0,1)-GARCH(1,1)","Xi","RMSE","p3",5.55112601190065
5000,"x13","ARIMA(3,1,0)","Xi","RMSE","p1",22.7492857030721
5000,"x13","ARIMA(3,1,0)","Xi","RMSE","p2",18.3476156489065
5000,"x13","ARIMA(3,1,0)","Xi","RMSE","p3",14.824978920727
5000,"x14","ARIMA(3,1,0) 
Differentiated","Xi","RMSE","p1",15.8721454126403
5000,"x14","ARIMA(3,1,0) 
Differentiated","Xi","RMSE","p2",8.49058301885094
5000,"x14","ARIMA(3,1,0) 
Differentiated","Xi","RMSE","p3",5.060632371552
5000,"x2","ARMA(1,3)","Xi","RMSE","p1",19.9654701923095
5000,"x2","ARMA(1,3)","Xi","RMSE","p2",11.3839799718728
5000,"x2","ARMA(1,3)","Xi","RMSE","p3",5.96657355607052
5000,"x3","ARIMA(2,1,1)","Xi","RMSE","p1",22.7363145650301
5000,"x3","ARIMA(2,1,1)","Xi","RMSE","p2",18.5193142421635
5000,"x3","ARIMA(2,1,1)","Xi","RMSE","p3",15.2134808640232
5000,"x4","NLAR(3)","Xi","RMSE","p1",20.2758477011443
5000,"x4","NLAR(3)","Xi","RMSE","p2",13.076696830622
5000,"x4","NLAR(3)","Xi","RMSE","p3",8.07898508477395
5000,"x5","NLAR(4)","Xi","RMSE","p1",17.4087621616242
5000,"x5","NLAR(4)","Xi","RMSE","p2",10.316006979447
5000,"x5","NLAR(4)","Xi","RMSE","p3",6.02453317693579
5000,"x6","NLARMA(2,2)","Xi","RMSE","p1",23.7817156656117
5000,"x6","NLARMA(2,2)","Xi","RMSE","p2",17.7804668105199
5000,"x6","NLARMA(2,2)","Xi","RMSE","p3",13.61928779342
5000,"x7","SETAR(2,2,[2])","Xi","RMSE","p1",18.7281873121773
5000,"x7","SETAR(2,2,[2])","Xi","RMSE","p2",11.4149025401008
5000,"x7","SETAR(2,2,[2])","Xi","RMSE","p3",5.88642506110457
5000,"x8","ARIMA(2,1,1) 
Differentiated","Xi","RMSE","p1",17.8167056438613
5000,"x8","ARIMA(2,1,1) 
Differentiated","Xi","RMSE","p2",8.94287425831315
5000,"x8","ARIMA(2,1,1) 
Differentiated","Xi","RMSE","p3",5.07740090991444
5000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","RMSE","p1",8.20182906430023
5000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","RMSE","p2",12.9653384066904
5000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Xi","RMSE","p3",18.1530989090017
100,"x1","AR(5)","Codec","RMSE","p1",16.6475223381739
100,"x1","AR(5)","Codec","RMSE","p2",10.8198890937015
100,"x1","AR(5)","Codec","RMSE","p3",7.71200363070454
100,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","RMSE","p1",9.75217924363575
100,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","RMSE","p2",17.7523237915491
100,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","RMSE","p3",21.276865370632
100,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","RMSE","p1",8.29035584278504
100,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","RMSE","p2",16.4708834007166
100,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","RMSE","p3",20.6248636359128
100,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","RMSE","p1",20.3013546346051
100,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","RMSE","p2",13.8068823417888
100,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","RMSE","p3",10.2078401241399
100,"x13","ARIMA(3,1,0)","Codec","RMSE","p1",21.1958722396603
100,"x13","ARIMA(3,1,0)","Codec","RMSE","p2",15.4990322278522
100,"x13","ARIMA(3,1,0)","Codec","RMSE","p3",11.409864153442
100,"x14","ARIMA(3,1,0) 
Differentiated","Codec","RMSE","p1",19.1373979422491
100,"x14","ARIMA(3,1,0) 
Differentiated","Codec","RMSE","p2",11.4195008647489
100,"x14","ARIMA(3,1,0) 
Differentiated","Codec","RMSE","p3",7.46156819978213
100,"x2","ARMA(1,3)","Codec","RMSE","p1",20.9936895280463
100,"x2","ARMA(1,3)","Codec","RMSE","p2",12.9209132804148
100,"x2","ARMA(1,3)","Codec","RMSE","p3",7.11090711512955
100,"x3","ARIMA(2,1,1)","Codec","RMSE","p1",20.8636046741688
100,"x3","ARIMA(2,1,1)","Codec","RMSE","p2",16.0279443472954
100,"x3","ARIMA(2,1,1)","Codec","RMSE","p3",11.4431202038605
100,"x4","NLAR(3)","Codec","RMSE","p1",14.4159633739823
100,"x4","NLAR(3)","Codec","RMSE","p2",4.25558456619064
100,"x4","NLAR(3)","Codec","RMSE","p3",2.91976026413129
100,"x5","NLAR(4)","Codec","RMSE","p1",13.7102151697193
100,"x5","NLAR(4)","Codec","RMSE","p2",5.61649356805472
100,"x5","NLAR(4)","Codec","RMSE","p3",4.35889894354067
100,"x6","NLARMA(2,2)","Codec","RMSE","p1",6.63362645918505
100,"x6","NLARMA(2,2)","Codec","RMSE","p2",1.79722007556114
100,"x6","NLARMA(2,2)","Codec","RMSE","p3",1.71172427686237
100,"x7","SETAR(2,2,[2])","Codec","RMSE","p1",17.2615178938586
100,"x7","SETAR(2,2,[2])","Codec","RMSE","p2",9.62003118498064
100,"x7","SETAR(2,2,[2])","Codec","RMSE","p3",6.05020660804241
100,"x8","ARIMA(2,1,1) 
Differentiated","Codec","RMSE","p1",19.8150195558824
100,"x8","ARIMA(2,1,1) 
Differentiated","Codec","RMSE","p2",12.6243811729526
100,"x8","ARIMA(2,1,1) 
Differentiated","Codec","RMSE","p3",8.46108740056501
100,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","RMSE","p1",8.58981955572991
100,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","RMSE","p2",15.6628541460361
100,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","RMSE","p3",19.9628404792504
500,"x1","AR(5)","Codec","RMSE","p1",16.4854481285769
500,"x1","AR(5)","Codec","RMSE","p2",9.73806962390391
500,"x1","AR(5)","Codec","RMSE","p3",6.79595467907196
500,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","RMSE","p1",9.74063652950874
500,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","RMSE","p2",16.1945978647202
500,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","RMSE","p3",19.9126843996484
500,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","RMSE","p1",8.17740790226341
500,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","RMSE","p2",14.4383170764463
500,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","RMSE","p3",18.3470706108632
500,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","RMSE","p1",18.2432179179003
500,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","RMSE","p2",9.50815439504429
500,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","RMSE","p3",5.68462839594639
500,"x13","ARIMA(3,1,0)","Codec","RMSE","p1",22.8503829289577
500,"x13","ARIMA(3,1,0)","Codec","RMSE","p2",19.058200334764
500,"x13","ARIMA(3,1,0)","Codec","RMSE","p3",15.663971399361
500,"x14","ARIMA(3,1,0) 
Differentiated","Codec","RMSE","p1",17.9831865919252
500,"x14","ARIMA(3,1,0) 
Differentiated","Codec","RMSE","p2",9.79719347568476
500,"x14","ARIMA(3,1,0) 
Differentiated","Codec","RMSE","p3",5.7026309717533
500,"x2","ARMA(1,3)","Codec","RMSE","p1",19.1028793641168
500,"x2","ARMA(1,3)","Codec","RMSE","p2",9.37149934642264
500,"x2","ARMA(1,3)","Codec","RMSE","p3",4.02367990774614
500,"x3","ARIMA(2,1,1)","Codec","RMSE","p1",15.1838730237051
500,"x3","ARIMA(2,1,1)","Codec","RMSE","p2",12.0511410248159
500,"x3","ARIMA(2,1,1)","Codec","RMSE","p3",10.0446503174575
500,"x4","NLAR(3)","Codec","RMSE","p1",10.1318803782911
500,"x4","NLAR(3)","Codec","RMSE","p2",1.86279360101972
500,"x4","NLAR(3)","Codec","RMSE","p3",2.79732014613987
500,"x5","NLAR(4)","Codec","RMSE","p1",8.90084265673762
500,"x5","NLAR(4)","Codec","RMSE","p2",2.81602556806574
500,"x5","NLAR(4)","Codec","RMSE","p3",3.79341534767813
500,"x6","NLARMA(2,2)","Codec","RMSE","p1",2.54852898747493
500,"x6","NLARMA(2,2)","Codec","RMSE","p2",0.809320702811932
500,"x6","NLARMA(2,2)","Codec","RMSE","p3",1.70146995271736
500,"x7","SETAR(2,2,[2])","Codec","RMSE","p1",13.9796280351088
500,"x7","SETAR(2,2,[2])","Codec","RMSE","p2",4.34108281422965
500,"x7","SETAR(2,2,[2])","Codec","RMSE","p3",1.97737199332852
500,"x8","ARIMA(2,1,1) 
Differentiated","Codec","RMSE","p1",17.632640188015
500,"x8","ARIMA(2,1,1) 
Differentiated","Codec","RMSE","p2",6.85346627627218
500,"x8","ARIMA(2,1,1) 
Differentiated","Codec","RMSE","p3",2.65706605111728
500,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","RMSE","p1",9.77599099835919
500,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","RMSE","p2",16.3778814258743
500,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","RMSE","p3",20.2818884722306
1000,"x1","AR(5)","Codec","RMSE","p1",16.5379865763641
1000,"x1","AR(5)","Codec","RMSE","p2",8.4154619599877
1000,"x1","AR(5)","Codec","RMSE","p3",5.43461130164798
1000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","RMSE","p1",8.29005428209008
1000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","RMSE","p2",15.2333515681875
1000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","RMSE","p3",19.3324856135987
1000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","RMSE","p1",7.06965345685345
1000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","RMSE","p2",13.6601610532233
1000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","RMSE","p3",17.6347667974374
1000,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","RMSE","p1",16.7311087498707
1000,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","RMSE","p2",6.47572389775846
1000,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","RMSE","p3",1.74928556845359
1000,"x13","ARIMA(3,1,0)","Codec","RMSE","p1",21.4528552878166
1000,"x13","ARIMA(3,1,0)","Codec","RMSE","p2",18.221964767829
1000,"x13","ARIMA(3,1,0)","Codec","RMSE","p3",15.2911739248496
1000,"x14","ARIMA(3,1,0) 
Differentiated","Codec","RMSE","p1",18.1255344748783
1000,"x14","ARIMA(3,1,0) 
Differentiated","Codec","RMSE","p2",9.48604237814696
1000,"x14","ARIMA(3,1,0) 
Differentiated","Codec","RMSE","p3",4.7270498199194
1000,"x2","ARMA(1,3)","Codec","RMSE","p1",18.3271656291965
1000,"x2","ARMA(1,3)","Codec","RMSE","p2",8.92356431029664
1000,"x2","ARMA(1,3)","Codec","RMSE","p3",3.07001628660175
1000,"x3","ARIMA(2,1,1)","Codec","RMSE","p1",6.8633082402002
1000,"x3","ARIMA(2,1,1)","Codec","RMSE","p2",4.21781934179263
1000,"x3","ARIMA(2,1,1)","Codec","RMSE","p3",3.72894086839682
1000,"x4","NLAR(3)","Codec","RMSE","p1",5.62627763268042
1000,"x4","NLAR(3)","Codec","RMSE","p2",1.53622914957372
1000,"x4","NLAR(3)","Codec","RMSE","p3",2.49499498997493
1000,"x5","NLAR(4)","Codec","RMSE","p1",5.37633704300614
1000,"x5","NLAR(4)","Codec","RMSE","p2",2.48596057893121
1000,"x5","NLAR(4)","Codec","RMSE","p3",3.48998567332303
1000,"x6","NLARMA(2,2)","Codec","RMSE","p1",2.37802439011882
1000,"x6","NLARMA(2,2)","Codec","RMSE","p2",0.803118920210451
1000,"x6","NLARMA(2,2)","Codec","RMSE","p3",1.67332005306815
1000,"x7","SETAR(2,2,[2])","Codec","RMSE","p1",14.7239600651455
1000,"x7","SETAR(2,2,[2])","Codec","RMSE","p2",2.34520787991171
1000,"x7","SETAR(2,2,[2])","Codec","RMSE","p3",1.86279360101972
1000,"x8","ARIMA(2,1,1) 
Differentiated","Codec","RMSE","p1",15.852760012061
1000,"x8","ARIMA(2,1,1) 
Differentiated","Codec","RMSE","p2",4.19642705167146
1000,"x8","ARIMA(2,1,1) 
Differentiated","Codec","RMSE","p3",1.4
1000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","RMSE","p1",9.26255904164718
1000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","RMSE","p2",16.3723852874283
1000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","RMSE","p3",20.2405533521196
2000,"x1","AR(5)","Codec","RMSE","p1",15.97404144229
2000,"x1","AR(5)","Codec","RMSE","p2",8.45665418472341
2000,"x1","AR(5)","Codec","RMSE","p3",4.81611876929961
2000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","RMSE","p1",8.22100967035072
2000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","RMSE","p2",13.4881429411168
2000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","RMSE","p3",17.6629555850656
2000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","RMSE","p1",6.84799240653785
2000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","RMSE","p2",11.9678736624348
2000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","RMSE","p3",16.0948749606824
2000,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","RMSE","p1",16.5018180816539
2000,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","RMSE","p2",6.40507611195995
2000,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","RMSE","p3",1.47648230602334
2000,"x13","ARIMA(3,1,0)","Codec","RMSE","p1",13.4733069437314
2000,"x13","ARIMA(3,1,0)","Codec","RMSE","p2",12.1790804250567
2000,"x13","ARIMA(3,1,0)","Codec","RMSE","p3",10.7861021689951
2000,"x14","ARIMA(3,1,0) 
Differentiated","Codec","RMSE","p1",18.1022098098547
2000,"x14","ARIMA(3,1,0) 
Differentiated","Codec","RMSE","p2",9.57496736286866
2000,"x14","ARIMA(3,1,0) 
Differentiated","Codec","RMSE","p3",5.20192272145598
2000,"x2","ARMA(1,3)","Codec","RMSE","p1",18.2385580570395
2000,"x2","ARMA(1,3)","Codec","RMSE","p2",7.34710827468876
2000,"x2","ARMA(1,3)","Codec","RMSE","p3",2.48193472919817
2000,"x3","ARIMA(2,1,1)","Codec","RMSE","p1",0.99247166206396
2000,"x3","ARIMA(2,1,1)","Codec","RMSE","p2",0.3
2000,"x3","ARIMA(2,1,1)","Codec","RMSE","p3",1.12694276695846
2000,"x4","NLAR(3)","Codec","RMSE","p1",3.84382621875651
2000,"x4","NLAR(3)","Codec","RMSE","p2",1.28257553383807
2000,"x4","NLAR(3)","Codec","RMSE","p3",2.25277606521376
2000,"x5","NLAR(4)","Codec","RMSE","p1",1.48996644257513
2000,"x5","NLAR(4)","Codec","RMSE","p2",2.09165006633519
2000,"x5","NLAR(4)","Codec","RMSE","p3",3.11528489868904
2000,"x6","NLARMA(2,2)","Codec","RMSE","p1",1.27082650271388
2000,"x6","NLARMA(2,2)","Codec","RMSE","p2",0.632455532033676
2000,"x6","NLARMA(2,2)","Codec","RMSE","p3",1.42126704035519
2000,"x7","SETAR(2,2,[2])","Codec","RMSE","p1",13.7182360382084
2000,"x7","SETAR(2,2,[2])","Codec","RMSE","p2",2.18632111090754
2000,"x7","SETAR(2,2,[2])","Codec","RMSE","p3",1.86413518823072
2000,"x8","ARIMA(2,1,1) 
Differentiated","Codec","RMSE","p1",15.2993463912678
2000,"x8","ARIMA(2,1,1) 
Differentiated","Codec","RMSE","p2",4.06386515524322
2000,"x8","ARIMA(2,1,1) 
Differentiated","Codec","RMSE","p3",0.964365076099296
2000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","RMSE","p1",8.52760224213114
2000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","RMSE","p2",15.4445783367498
2000,"x9","SARIMA(4,0,0) × (2,0,0)[12]","Codec","RMSE","p3",19.6720614069802
5000,"x1","AR(5)","Codec","RMSE","p1",16.3191605176247
5000,"x1","AR(5)","Codec","RMSE","p2",7.50199973340442
5000,"x1","AR(5)","Codec","RMSE","p3",4.11703777004778
5000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","RMSE","p1",7.32563990378998
5000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","RMSE","p2",12.040348832156
5000,"x10","SARIMA(4,0,0) × (2,0,0)[12] 
Additive decomposition","Codec","RMSE","p3",16.7532086478979
5000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","RMSE","p1",6.25579731129454
5000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","RMSE","p2",8.49941174435031
5000,"x11","SARIMA(4,0,0) × (2,0,0)[12] 
 Multiplicative decomposition","Codec","RMSE","p3",13.1365901207277
5000,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","RMSE","p1",16.2517691344666
5000,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","RMSE","p2",2.71385334902238
5000,"x12","ARMA(1,0,1)-GARCH(1,1)","Codec","RMSE","p3",0.51478150704935
5000,"x13","ARIMA(3,1,0)","Codec","RMSE","p1",5.33572862878164
5000,"x13","ARIMA(3,1,0)","Codec","RMSE","p2",4.93457191659013
5000,"x13","ARIMA(3,1,0)","Codec","RMSE","p3",4.99799959983992
5000,"x14","ARIMA(3,1,0) 
Differentiated","Codec","RMSE","p1",18.6914418919462
5000,"x14","ARIMA(3,1,0) 
Differentiated","Codec","RMSE","p2",8.98804761892148
5000,"x14","ARIMA(3,1,0) 
Differentiated","Codec","RMSE","p3",4.07246853885945
